"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"0",0.187088274044796,0.0996484083467577,0.0696785951556153,0.103039606962536,0.0888533293767543,0.0940748306532504,0.0912264990831972,0.0709852653908089,0.115269051658876,0.128783866710651,0.10970893635497,0.10684436379197,0.10819978654568,0.0653354897530449,0.0269889075460769,0.0453968214177844
"1",0.0461865913041544,0.0572216446990315,0,0,0,0,0,0,0,0,0,0,0.0528831697393931,0,0,0
"2",0.121877940795898,0,0.0957699432881817,0,0.0524780131438766,0.024313438920079,0,0.0355760692859587,0.06687976876516,0.0236206540804738,0,0.0540533457124566,0.0442733053973151,0,0.0478481964178703,0
"3",0.12583589975151,0,0,0.0623832111849275,0.0480405537413004,0.063945158557742,0,0.128135347810681,0.0391937909437614,0.146547048529909,0,0.0587119492973255,0.101324058392486,0,0,0.0471251216006729
"4",0.138223294873074,0,0,0.0293835441971381,0.0975054143262488,0.0198940493290753,0.0537974594681344,0.0806927865147809,0.0221397692422611,0.0639724274954987,0.0559806622378098,0.0350248531987456,0.0500181657087055,0,0.0284390988935493,0.0749467706681184
"5",0.153493326996657,0,0.0740314912150575,0,0.0480405537413004,0.109841669290142,0.0423031617874223,0.0901957992749252,0.0726103116122331,0.0453594106206375,0.0441311652344096,0.0909952665160601,0,0,0,0.0235625608003364
"6",0.130290508086402,0,0,0.0601064373948124,0.0496754615441259,0,0.0822117290428265,0,0.0587906864156421,0,0,0.077602680046594,0.11134637014642,0,0,0.144597422568053
"7",0.0465353753188579,0,0.0603019058380863,0.0466118660152602,0.0524780131438766,0.0886818436146035,0,0.123388641391124,0.030095895944322,0.0536718864089205,0,0.0552852647428822,0.0389150914679669,0,0.0568781977870986,0.0309851619788685
"8",0.146054763538041,0.0858324670485472,0.0611693158104286,0,0.0661955356334291,0.0682168027804642,0.0224727458795718,0,0.110476306345346,0.12183527765897,0.0632560649613485,0.0500424299175833,0.0639567867575531,0,0.0416625268321282,0.0886706481633299
"9",0.122249350049734,0,0.142022851638213,0.0601064373948124,0.0694099750014466,0.0528177996867393,0,0,0.0479213730293686,0.165974310212244,0,0.117652780275259,0.0625227071358819,0,0,0.0963982817120354
"10",0.0858642708912322,0,0,0,0.0367166392176386,0.024313438920079,0.0728759204569156,0,0.0391937909437614,0.0536718864089205,0.0812905479968827,0.0612178913942221,0,0,0.0371057380402005,0.0657831224258072
"11",0.137742581604554,0,0,0.0198004914142796,0.046942952421774,0.0571754442618257,0,0,0.0726103116122331,0.0883202968455737,0.101661532973596,0.159101133355219,0.0991484076504487,0,0,0.0951540055451591
"12",0.101565562071408,0,0.0370157456075287,0.0741532345945353,0.0769838842723096,0.0339397305459496,0,0,0.0564341146765478,0.0737269092481234,0.0487656781658931,0.103506324668047,0.128609246479767,0,0.124987580496385,0.0423487468101015
"13",0.0923731826083088,0,0.0871557996886202,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0.0769776521735907,0,0,0,0.0433698241461131,0.0497351233226883,0,0,0.0205666744333701,0,0,0,0.0942950710757361,0,0.078309757328275,0
"15",0.125485404819027,0,0,0.0587670883942762,0.0738677584805993,0.0591212290764023,0,0.0763834446706961,0.0577566393630484,0.0865235145555524,0.0421707099742323,0.0295306543976614,0.0460465940867227,0,0.0496582690748245,0.0929243353592421
"16",0,0.0443747417329758,0.151777124947037,0,0,0,0,0,0,0.0616405954770667,0,0,0,0.126376088115045,0,0
"17",0.0530439524587086,0.166459240821406,0.0702706856496265,0.104672119252952,0.0707716409593827,0,0.0932929855278743,0.0413079325054469,0.0678372345886996,0.118969832513885,0.0338871776578652,0.0918268370913331,0.0351516884645836,0,0.133585061131885,0.0222947519004856
"18",0,0.115891343231613,0.0962820918819577,0,0,0,0,0,0,0,0,0,0,0,0.0335817174313218,0
"19",0.0630545066528167,0,0,0.124760466004354,0,0,0,0,0.0363051558061165,0.0924608932156,0,0,0,0,0,0.0722987112840265
"20",0,0.059567499098108,0,0,0.0490249275769022,0,0,0.049830413037487,0,0,0.0458987607518047,0,0.0339963234038955,0,0.0335817174313218,0.035468259265332
"21",0.0795659286880629,0.0735706860416119,0,0,0,0.0486268778401581,0.0728759204569156,0,0.0556510109135823,0,0,0,0.0793247546090896,0,0.0568781977870986,0
"22",0.0795659286880629,0.0726156078204128,0.11620773291816,0,0.0993509230882519,0,0.0960282525371849,0,0,0,0,0,0.158649509218179,0,0,0
"23",0.0795659286880629,0,0,0,0,0.0746026849840324,0,0.0642567838973618,0,0,0,0,0.058558029101329,0,0,0
"24",0.0795659286880629,0.0642789954444789,0.112057456742512,0,0.0293291169155805,0,0.0577528005648745,0,0.0519036358960824,0,0,0,0.0628633807171574,0,0,0
"25",0,0.1405612826573,0.0345346685567069,0,0,0,0,0.0642567838973618,0,0.0855257015460329,0,0.0428731008608376,0,0,0.0307595548400595,0
"26",0,0,0,0,0,0,0,0,0.0407636286947912,0,0,0,0.0628633807171574,0,0,0
"27",0,0.0559465774024411,0,0,0.0293291169155805,0.0746026849840324,0.0728759204569156,0,0,0,0,0,0,0,0,0
"28",0.0461865913041544,0,0.0505923749823456,0.0421850257169184,0.0216849120730565,0,0,0,0.0328571684050656,0.0616405954770667,0,0.0657188035949323,0.0825767465001676,0,0.0671634348626436,0.0445895038009712
"29",0,0.0572216446990315,0,0,0,0,0,0.111899723863793,0,0,0,0,0,0.10015068032509,0,0
"30",0,0.129104107910729,0,0,0,0.0591212290764023,0.0485839469712771,0.0763834446706961,0.0328571684050656,0.0732735242649546,0,0.0829278971143233,0.0339963234038955,0,0.107498972311884,0.0286476865589119
"31",0,0.0228886578796126,0.0373524855808372,0,0.0257774986518423,0,0,0.049830413037487,0.0363051558061165,0,0.0458987607518047,0,0.0878370436519935,0,0,0.0835758020274451
"32",0.103714608311716,0.0498242041733789,0.0782584652499382,0,0.0193296950591613,0.0880296661445655,0,0.0826158650108937,0.0850884047711368,0.135396706493176,0,0.072862139366332,0.0489314239258958,0,0,0
"33",0,0.114008798051703,0.105242311589013,0,0,0.0497351233226883,0,0,0.030095895944322,0.0319862137477494,0,0,0.109767425694132,0,0.0416625268321282,0
"34",0.0565428516446607,0.0887142268104116,0.165318325712276,0.132691413197782,0.104249044118651,0.063945158557742,0.0259511418450394,0.143623129177155,0.0876148785546008,0.115784879149102,0.116614974424048,0.0452652621028355,0.134782747947456,0,0.100598564240483,0.115813038036131
"35",0,0,0.0396506420322761,0.0556149259459014,0.0320270358275336,0.0295606145382012,0,0.0826158650108937,0.0485868572098026,0,0,0.038801340023297,0.0298288981757088,0,0,0.0572953731178238
"36",0.0315272533264084,0,0.0999676939074125,0.0293835441971381,0.0853043812889938,0,0.0753526086346659,0.102968388781525,0.0679393811579854,0.0270793412986352,0.0764979345863412,0.0754544017659626,0.102292982126349,0,0.0352100100912,0.0357695203250782
"37",0.0424351619669669,0,0.108908623766142,0,0,0.0916121916473769,0,0.0771081406768341,0.0453056498086568,0.0774074130354838,0.0723017963271049,0.030608945697111,0.074881290578025,0,0.0183354117073962,0.0369397869804681
"38",0.0461865913041544,0.0498242041733789,0.0920390394764024,0,0,0,0.0928529096922475,0.0413079325054469,0.0179398123838723,0,0,0.0428731008608376,0.0696963449773682,0,0.0371057380402005,0.0286476865589119
"39",0.0259309882437963,0,0.138907407095324,0.0466118660152602,0.0412988436872603,0.0339397305459496,0,0.130694534430197,0.101937712069478,0.0536718864089205,0.0325162191987531,0,0.0911356561880162,0,0,0.0576498921891699
"40",0.0327084700431122,0,0.147053138152491,0.0221152355329637,0.0848498891289908,0.0518822627299587,0,0.0858069906512706,0.10680388469264,0.0203058796098283,0.116796111334477,0.0328594017974662,0.065982562959462,0,0.0833250536642564,0
"41",0.0424351619669669,0.0367853430208059,0.0985748531679786,0,0.0579890851774839,0.0460186183109284,0,0,0.0264066030012834,0.11856945429878,0.0338871776578652,0.0884564235886115,0.0536879851572821,0,0.074211476080401,0.0373778915039348
"42",0,0,0.144992898334858,0,0.0137662812290868,0.0545734422243714,0.0681961913314002,0.118910267614097,0.0390695581199778,0,0.0949130445216382,0.096276307079838,0.0442733053973151,0,0.110662104041315,0.0635117778434562
"43",0.0259309882437963,0,0.0702869352327583,0,0.0285171977290008,0.0198940493290753,0,0,0.0587906864156421,0,0.0626615568168242,0.0913469996413548,0.0153488646955742,0.126376088115045,0,0.0471251216006729
"44",0.0904942691033536,0.0443747417329758,0.108366394336631,0.0278025310314656,0.0460901114204494,0.0352118664578262,0.0504218526931901,0.0922061496725604,0.0488369476499723,0.0152689805341267,0.0387901539375273,0.0666435782135408,0.137197137000435,0.146718094758142,0.0152411257143299,0.0111459699129628
"45",0,0,0.0690693371134139,0,0.041788968947445,0,0,0,0,0,0,0,0.0793247546090896,0.0389705913236843,0,0
"46",0.0461865913041544,0,0.0960041322635117,0,0.0147930425791909,0.0352118664578262,0.0485839469712771,0.0396367558713658,0.0771112580643896,0.0536718864089205,0.0291850138009894,0.077602680046594,0.0174209750863577,0,0.0830401605719827,0.0921174740247763
"47",0.0233027484783524,0,0.112143745652453,0.0834075930943968,0.0501136469344987,0,0.0340980956657001,0.0514054271178894,0.083993033070631,0.0904005913530298,0.0487743287981296,0.0528301837798163,0.0671099814466026,0,0.0366708234147923,0.0620920870665787
"48",0.0524865990526572,0,0,0.148810841942772,0.0293291169155805,0.0591212290764023,0.0376763043173329,0.0666875849779432,0.0642127049002873,0,0,0.0606635110107068,0.0474392641645544,0,0,0.0222947519004856
"49",0,0.0443747417329758,0,0.0386398526109508,0.0648137506037678,0,0,0,0,0,0,0,0,0,0.0717722946268054,0
"50",0,0,0.143365330807698,0.107837906676714,0.0462733166676311,0,0,0.0314124764575889,0.0777594239941943,0.0616405954770667,0.105426774935581,0.03554052733471,0.0374406452890125,0,0.0416625268321282,0.0750337343408072
"51",0.106569650185508,0,0.0505923749823456,0.182485098578634,0.0944477546685609,0.0381169628412171,0.0435826125000647,0.0777299805210022,0.0793870839674532,0.0959586412432481,0.0611983476690729,0.122789848836959,0.137176705734612,0,0.0550062351221885,0.0606821161045362
"52",0.0259309882437963,0,0.0486440248794586,0.10729359055316,0.0631521468545971,0,0,0,0.0538194371516169,0.0432617572777762,0,0.0151658777526767,0.0850321968271868,0,0,0.0429433178533122
"53",0,0,0.101184749964691,0.0762764773417596,0.0867396482922261,0.0208188948836615,0,0,0.0205666744333701,0,0,0.03554052733471,0.123030909626043,0,0,0
"54",0,0,0.0871557996886202,0.0212773157620415,0.0524780131438766,0,0.0343968475084954,0,0.0259198079980648,0,0,0,0.0775571647234074,0,0,0
"55",0.0315272533264084,0,0,0.142125262185927,0.0367166392176386,0,0,0.0581934807849367,0.0363051558061165,0,0.0458987607518047,0.0552852647428822,0.0412883732500838,0,0.0335817174313218,0
"56",0.0245357435606742,0,0,0.107725980273836,0.0567390305429392,0,0,0,0.0681038721113184,0,0.0338871776578652,0.0270266728562283,0.0767443234778712,0,0,0.0594632181520677
"57",0,0,0.0690693371134139,0.100641117854282,0.0268643371805004,0,0.0577528005648745,0,0.0242934286049013,0.0453594106206375,0,0.0860650168033172,0.12230686357803,0,0,0.0373778915039348
"58",0.0923731826083088,0.0680206208081658,0,0.0191457533858621,0.106488599676851,0,0.0728759204569156,0.0413079325054469,0.0391937909437614,0,0.0915359779192612,0.0328594017974662,0.0820206064173618,0,0,0.0201759396564413
"59",0.037554477511857,0.0858324670485472,0.0373524855808372,0.133447574689313,0.0558040015436701,0.0433055175546141,0.0485839469712771,0.049830413037487,0.0657143368101312,0,0,0.113288552300013,0.0772327010039763,0,0,0.0635231202151523
"60",0.019532770519988,0.120481099420543,0.0268762319028433,0.141715536539103,0.0813091296364107,0,0.0312325373386781,0.0614033001051084,0.0172251647563381,0,0.069460179056539,0.0710275560746765,0.115533434075223,0,0.0366708234147923,0.0327212251708381
"61",0.0795659286880629,0,0,0,0,0.0746026849840324,0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0.110576177664819,0.0524780131438766,0,0,0.0413079325054469,0.0407636286947912,0,0,0,0,0,0.0498097776105311,0
"63",0.0233027484783524,0,0.0690693371134139,0.126058500937903,0.076341494699032,0.0208188948836615,0.0423031617874223,0.0314124764575889,0.0462667548386337,0.0732735242649546,0.0487656781658931,0.119359380153416,0.061395458782297,0,0.0801161436864886,0.0975458174647772
"64",0.0984615364779172,0,0,0.0460655305071067,0.0936553902395831,0,0.0681961913314002,0,0.0974701936859022,0.109910286397432,0.0193950769687637,0.077602680046594,0.02393406568469,0,0.0335817174313218,0.0806772748287442
"65",0,0.0405122331469182,0,0.0601064373948124,0.0494298166169078,0,0,0,0,0.0924608932156,0.0408786389670668,0,0.0634598036872717,0,0,0.0184698934902341
"66",0.0888158224349289,0,0.0947646618230495,0.0623802330021772,0.0907712178047691,0.0258082887269,0.0846063235748445,0.0204677667017028,0,0.0432617572777762,0.0193950769687637,0.04677570976057,0.0620401419755364,0,0.0352100100912,0.0621550470390616
"67",0.111019778043661,0,0.0445307615783366,0.0948255861902589,0.100589652095138,0.0655474384321543,0,0.0806927865147809,0.0596491510957011,0.0732735242649546,0.0274372108400702,0.0295306543976614,0.0997617772030251,0,0.0496582690748245,0.0699417416451942
"68",0.106991886466158,0.0671298444986583,0.0570785716479433,0.104300778867963,0.165316351943507,0.0708022100757638,0.0674473944545878,0.115744075380948,0.100117086394279,0.0958474257220955,0.105001935356964,0.118321922433624,0.126366204569962,0.0596484957494747,0.106449513654866,0.118960273745184
"69",0.0222039556087322,0,0,0.100641117854282,0.123196590930634,0.0551401797979115,0,0,0.0745614388696264,0,0.0193950769687637,0.0442282117943058,0.061395458782297,0,0.0400580718432443,0.0559395423351554
"70",0,0,0,0.0528107400605737,0.104437398396419,0,0.102532870206008,0.134487977524635,0.054130417476572,0,0,0.072862139366332,0.0670503213759999,0,0,0.0467441255702832
"71",0.0681993674469111,0,0.0411368354948297,0.024042574957925,0.108468153226276,0.0349060358147727,0.0194335787885108,0.141467770743977,0.0866349590445726,0,0.0879825647640015,0.034102680043833,0.0764752037357208,0,0.0152411257143299,0.0468630296283272
"72",0.0769992858271577,0.133124225198927,0.11797626864685,0.0765830135434485,0.12980609072164,0.0235203340888628,0.0689277871116937,0.0181221083514701,0.118777491201957,0.0366367621324773,0.0179407652960074,0.0719396693120138,0.0373220975729814,0,0.0442592584175932,0.0759930106998976
"73",0.0550505778939451,0,0.0581038664590802,0,0.0805640934846919,0,0.0423031617874223,0.0642567838973618,0.0407636286947912,0.142141157268798,0.135548710631461,0,0.0389150914679669,0,0.0717722946268054,0.0376313320060732
"74",0.075108955023714,0,0.0302429441787473,0.0212773157620415,0.104997427391802,0.0481307645058273,0.0149844882405246,0.0747159260813065,0.0369432965327782,0.0616405954770667,0.105496586509139,0.128583676754941,0.0634791638966138,0,0.0489781099866511,0.0715800765094957
"75",0.0426278600742031,0,0.0382815937468542,0.0348907064176508,0.115536941777201,0.0491518009562161,0,0.118889177646903,0.0594103954844393,0.0380229617248308,0.0486261004109067,0.133000735110618,0.071591228975453,0,0,0.0866754843415111
"76",0.0794480712414335,0.0718581553521101,0.0907803917286242,0.0763558046554911,0.123181355110486,0,0.0689277871116937,0.0677422237168175,0.0925410746962534,0.0785377201320178,0.0562012845853293,0.0779062333619007,0.12833963016189,0,0.0780381483833892,0.092521870724158
"77",0,0,0,0,0.0515549973036846,0,0,0,0,0,0,0,0,0.059130422166693,0,0.0419681022386328
"78",0,0.0367853430208059,0.0268762319028433,0,0.0837682890506016,0,0.0936976120160344,0.0343227962605082,0.0375100583152477,0.0536718864089205,0.0422353271169353,0,0.0947463288307995,0,0.0796696680029235,0.0410778219764015
"79",0.0543648871014555,0.0627882653613838,0.0234879412035881,0.0912707485945263,0.127741309870641,0.0672208319500666,0.0637887330156543,0.0455417568170805,0.0750679455685114,0.0270793412986352,0.0822839548937498,0.110047367749141,0.100274988915091,0.059130422166693,0.0513613599158951,0.139071209594866
"80",0.0678644665623313,0,0.0243220124397293,0,0.0817155745202135,0.112406954378306,0,0,0.0811771983956913,0.0472413081609476,0.0820612616991989,0,0.0628633807171574,0,0.0371057380402005,0.0668842557014568
"81",0,0,0.0690693371134139,0,0.041788968947445,0.104094474418307,0,0,0,0,0.0626615568168242,0,0,0.126376088115045,0,0
"82",0.0245357435606742,0.0680206208081658,0.133444078449185,0.0843700514338369,0.0183583196088193,0.0913761796557886,0,0.0614033001051084,0.0369432965327782,0.07396871457248,0.0359721268853253,0.07108105466942,0.126307957839763,0,0.033875945005354,0.0891790076019424
"83",0.0340996837234555,0,0,0.0370766172972676,0,0.0841597016589393,0,0.0763834446706961,0.0777594239941943,0.0432617572777762,0.0739925938830155,0,0.0339963234038955,0,0,0.0839362044772656
"84",0.0636527429504504,0,0.066796142367505,0.0421850257169184,0.0881478606652936,0.105229549197924,0,0,0.0543515049263883,0,0.0498575815788723,0.0612178913942221,0.0282475740378532,0,0.0945740100486384,0.0387023015515946
"85",0.0870561960612069,0.0735706860416119,0.102587048718238,0.115418967448682,0.0941006484108416,0.175537312056083,0.0585654800598505,0.141467770743977,0.128216682281975,0.117616917054744,0.103077554922553,0.131152953531064,0.140217142229827,0.0268364534847584,0.09047190054107,0.0885246390244483
"86",0.0795659286880629,0,0,0,0,0.0481921333494046,0.0282021078582815,0,0.0205666744333701,0,0.0527133874677904,0.0552852647428822,0.0679926468077911,0,0.0568781977870986,0
"87",0.0315272533264084,0,0.0929661863345282,0.13983559804578,0.0216849120730565,0.082347801339367,0.0577528005648745,0.102742960243201,0.0331450478135313,0,0.0373204414918732,0.0657188035949323,0.0637479747107648,0,0.0574178357014443,0.0211743734050508
"88",0.0122663244130332,0.0443747417329758,0.0956344667724192,0.0587670883942762,0.0790500109547043,0.135808608865749,0.0475013530988328,0.090986053414334,0.0786469049422861,0.0341276043168091,0.0623219769735903,0,0.101069519669834,0,0.0572301355573241,0.0569848740684903
"89",0.0844806709899496,0.0680206208081658,0.0445307615783366,0,0.0324068753018839,0.105766166624849,0,0,0,0.117758666041684,0,0.0328594017974662,0.0679926468077911,0,0.0371057380402005,0
"90",0.0587360653121513,0.0858324670485472,0.0983209398054575,0.0523360596264762,0.0266221499192127,0.0929931416764539,0.0423031617874223,0.0738695296346399,0.0712924745813271,0.0319862137477494,0.105442717003961,0,0.0634598036872717,0.126376088115045,0.0574178357014443,0.0427175902902112
"91",0,0,0,0,0.0739652128959547,0.0810056715929144,0.0423031617874223,0.0559498619318963,0.0587906864156421,0.0301335304510099,0,0.0692064144337302,0.0410103032086809,0,0.0416625268321282,0.0572953731178238
"92",0.0699082454350571,0,0.0213784204789574,0,0.0532442998384253,0.0820618697812927,0.0376763043173329,0.0257027135589447,0.0587906864156421,0.12053412180404,0.0257693887306382,0.0406827189993003,0.0717395200184493,0,0.0744874036122368,0.0184698934902341
"93",0,0,0,0.0901596560922186,0,0.0577406900728188,0,0,0,0,0,0,0,0,0.0717722946268054,0
"94",0.0530439524587086,0,0.0641352614368722,0,0.0485154905277241,0.0910336676752372,0,0.0355760692859587,0.0135878762315971,0.0682552086336183,0.0487656781658931,0,0,0,0.104885127926509,0
"95",0.075108955023714,0,0.11620773291816,0.0772797052219016,0.0351134429984164,0.0507662348886637,0.0423031617874223,0.0333437924889716,0,0,0.038259716710493,0,0.0634598036872717,0,0.0489781099866511,0.0805708951858851
"96",0.0283334562153069,0,0,0,0.0408577872601067,0,0.0397785034379934,0.0763834446706961,0.0457726429516365,0.0865235145555524,0,0,0.135985293615582,0,0,0
"97",0,0.0264681558477067,0,0.0601064373948124,0,0,0.0822792650320015,0.0763834446706961,0.0556510109135823,0,0,0,0,0,0,0
"98",0.0630545066528167,0.0858324670485472,0.0740314912150575,0,0,0.0698120716295454,0.0727679726198522,0.049830413037487,0.060191791888644,0,0,0,0.0371154567154732,0,0,0
"99",0.0630545066528167,0,0,0.0332782105109026,0.0496754615441259,0.0698120716295454,0.0329824606891667,0,0.0556510109135823,0,0,0.038801340023297,0.103409552964543,0,0,0.0309851619788685
"100",0.0372283002550863,0.0858324670485472,0,0,0.0894123529545499,0.0349060358147727,0.102883652409763,0.0257027135589447,0.0712924745813271,0,0.0162581095993765,0.0211852936223642,0.108246317993374,0,0,0.0120457895311462
"101",0,0,0,0,0.041788968947445,0.097159802093756,0.0723549415198275,0,0.0649646950781561,0.0792521941848,0,0.0829278971143233,0.0528831697393931,0,0,0.0309851619788685
"102",0.0805962490264988,0.0793944521240597,0.0526211557945064,0.0511514961955638,0.107342474301523,0.0369596346692848,0.162238176300792,0.157842648731119,0.100953065535598,0.0682552086336183,0.0918376050508207,0.0763467027099461,0.0980456698240413,0,0.0420403998791902,0.114631545353684
"103",0.0411349883987393,0,0,0,0,0,0.0496059861623169,0.0876989051409833,0.0259198079980648,0.0478015883491019,0,0.048138153539919,0.018043993977109,0,0.0833250536642564,0.0839362044772656
"104",0.176208195936454,0.0858324670485472,0,0,0.0472825254524494,0,0.118910476777131,0,0.0998988172094564,0,0.0210853549871162,0.077602680046594,0.0583726372019504,0.126376088115045,0.0496582690748245,0.0317558889217281
"105",0.0372283002550863,0,0.0581038664590802,0,0,0,0.0475013530988328,0,0.046815838135612,0.0792521941848,0,0,0,0,0,0
"106",0,0,0,0,0.0970309810554482,0,0.092013019343742,0.0901957992749252,0.0411333488667402,0,0.0408623995024895,0.0428731008608376,0.0679926468077911,0,0.0416625268321282,0.0514911948962499
"107",0,0.0572216446990315,0.0505923749823456,0,0.0193296950591613,0,0.0753226740270162,0.0642567838973618,0.060191791888644,0,0.0527133874677904,0.068205360087666,0.0314316903585787,0,0,0.0338280238302723
"108",0,0.136041241616332,0.0603019058380863,0.0421850257169184,0.0538589237808896,0.0591212290764023,0.0695348420863939,0.0355760692859587,0.0391937909437614,0,0.0291850138009894,0.108106691424913,0.0826236730420406,0,0.0416625268321282,0.0635117778434562
"109",0,0,0,0,0,0,0.0577528005648745,0,0,0,0,0.0657188035949323,0,0.146718094758142,0,0
"110",0,0.0572216446990315,0,0.0901596560922186,0,0,0.0666378468056245,0,0.0518396159961296,0.0924608932156,0,0,0.0339963234038955,0,0.0600871077648664,0
"111",0.106087904917417,0,0.0321694777353336,0,0.0543908056271225,0,0.11501603838857,0.0763834446706961,0.0419965165353155,0,0,0.03554052733471,0.0583726372019504,0,0,0.0546751783734092
"112",0.0475834955699768,0,0.0179206663509622,0,0.0204288936300534,0,0,0.136745104002499,0.0279976776902103,0.0616405954770667,0.0408786389670668,0.0540533457124566,0.0721759759084358,0,0.100745152293965,0.0338280238302723
"113",0,0.0367853430208059,0.0505923749823456,0,0,0,0,0.0355760692859587,0,0,0.0626615568168242,0,0.0628633807171574,0,0,0
"114",0.0315272533264084,0.0572216446990315,0.100372412033497,0.0623802330021772,0.0669648018524041,0.0365985413281931,0,0.141506537020018,0.0154222516128779,0,0,0.0657188035949323,0.0940908567906283,0,0.0295151292247938,0.0328915612129036
"115",0,0.0858324670485472,0,0.0913271574198583,0.0124957079718154,0,0.0423031617874223,0.0903542351313046,0,0,0.0677743553157305,0,0.061395458782297,0,0,0.0682488188555401
"116",0.0636527429504504,0.0443747417329758,0.0594759630484141,0.0556050620629312,0.099587143371064,0.0596821479872259,0.0426868453001717,0.177541677021351,0.0487350968429511,0,0.0119286124898902,0.0203413594996502,0.0588684439572831,0,0.028615067778662,0.0797089112860172
"117",0.0293680326560756,0,0.0716826654038488,0.0523360596264762,0,0.065605933127244,0.0376763043173329,0.1723261348859,0.105626412005134,0,0.027353753899733,0.038801340023297,0.050534759834917,0,0,0
"118",0,0,0,0.0714498369920411,0.0591721703167638,0,0.109941535630556,0.0911634026683328,0.0866195934375415,0,0.0313307784084121,0,0.0314316903585787,0,0.0478481964178703,0
"119",0.0269256073938148,0.0340103104040829,0.0763757390903859,0.0724552569348814,0.0877049575501239,0.0624361888254235,0.0645879502582851,0.174076865109269,0.117000785260965,0.0792521941848,0.0854642296095004,0.0701582962868731,0.125686340462672,0,0.0953330752940682,0.101979718258631
"120",0.111019778043661,0.0680206208081658,0.0553280382055433,0.0386398526109508,0.0408380629455762,0.0436982922881029,0.0426868453001717,0.133617391559621,0.0735414150240519,0,0,0.0918268370913331,0.0639715762976529,0,0.0630605998187853,0.0244663356189107
"121",0,0,0,0,0.041788968947445,0,0.0423031617874223,0.134487977524635,0.0363051558061165,0.0341276043168091,0,0,0.0292790145506645,0,0.124987580496385,0
"122",0.0372283002550863,0,0.066796142367505,0.0386398526109508,0.0690472759641856,0.0550721678227753,0.0753526086346659,0.147418835688508,0.115582868820517,0.0536718864089205,0.0697461116961132,0.0612178913942221,0.0389150914679669,0,0.0442648416165259,0.0705706098316519
"123",0.0293680326560756,0,0.0268762319028433,0.0466118660152602,0.039933224878819,0,0,0.117059338118026,0.0278255054567912,0,0,0.133287156427082,0.0460465940867227,0,0,0
"124",0.101632117794385,0,0.0946361928998308,0.0442304710659274,0.074478309001557,0.0397880986581506,0.0406740354684912,0.155082567201905,0.0917907990861533,0.0708619622414214,0.0315246397598874,0.0406827189993003,0.125057745112335,0.13067097950609,0.0404833613191153,0.0436510451835776
"125",0,0.0858324670485472,0.0690693371134139,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",0.0530439524587086,0,0.0491604699027287,0.0386398526109508,0.039933224878819,0.0230052282162401,0,0.125589247668729,0.0728802858147038,0.0478015883491019,0,0.131437607189865,0.061395458782297,0,0.0686074144410833,0.0576498921891699
"127",0.0340996837234555,0,0.0179206663509622,0.105621480121147,0.0671297601969185,0,0,0.111145974963239,0.103350988538028,0,0.0253962545558083,0.0635558808670927,0.0620647426007481,0,0.050813917508031,0.0748424476194226
